Sample_ID,Latitude_deg_SAR,Longitude_deg_SAR,Incidence_Angle_deg_SAR,Ground_Range_m_SAR,Slant_Range_m_SAR,Sat_Pos_X_m_SAR_OAT,Sat_Pos_Y_m_SAR_OAT,Sat_Pos_Z_m_SAR_OAT,Reflectance_OHRC,Elevation_m_TMC2,Slope_deg_TMC2,CPR_DFSAR,Hazard_Class_Label
sample_0881,-89.5418,96.4715,23.15,90888.97,96012.08,-6843.78,53859.27,-1820147.17,0.0,-1938.4,17.8,0.63,steep_slope_hazard
sample_0882,-89.5148,84.6016,23.81,89958.07,96297.67,-6843.78,53859.27,-1820147.17,0.0,-1859.1,22.1,1.31,steep_slope_hazard
sample_0883,-89.5514,107.8128,22.8,92088.29,96354.92,-6198.94,54372.46,-1820129.06,0.0,-1976.5,16.6,0.47,steep_slope_hazard
sample_0884,-89.525,96.2286,22.99,90511.41,94414.24,-6198.94,54372.46,-1820129.06,0.0,-1961.3,19.5,0.29,steep_slope_hazard
sample_0885,-89.4979,84.2737,23.6,89926.65,94642.72,-6198.94,54372.46,-1820129.06,0.0,-1836.0,5.7,0.29,shadowing_obscuration
sample_0886,-89.533,106.6936,22.64,91592.95,94871.17,-6198.94,54372.46,-1820129.06,0.0,-1947.9,12.6,1.42,shadowing_obscuration
sample_0887,-89.5063,94.9943,22.87,90045.84,95156.67,-6198.94,54372.46,-1820129.06,0.0,-1862.5,2.2,0.86,shadowing_obscuration
sample_0888,-89.5423,117.9011,22.8,92862.69,95214.07,-5554.1,54885.64,-1820110.58,0.0,-1937.1,7.7,0.73,shadowing_obscuration
sample_0889,-89.5162,106.4903,22.48,91196.64,95442.35,-5554.1,54885.64,-1820110.58,0.0,-1962.1,18.7,1.25,steep_slope_hazard
sample_0890,-89.4895,94.7049,22.71,89701.71,95670.67,-5554.1,54885.64,-1820110.58,0.0,-1936.2,24.8,1.29,steep_slope_hazard
sample_0891,-89.524,116.8357,22.63,92369.39,95899.04,-5554.1,54885.64,-1820110.58,0.0,-1850.0,4.3,0.63,shadowing_obscuration
sample_0892,-89.4977,105.3087,22.33,90660.15,96127.3,-5554.1,54885.64,-1820110.58,0.0,-1826.0,11.2,1.1,shadowing_obscuration
sample_0893,-89.4726,94.3963,22.55,89340.27,96184.35,-4909.26,55398.81,-1820091.73,0.0,-1830.6,20.4,1.2,steep_slope_hazard
sample_0894,-89.5074,116.6725,22.51,91959.72,94301.26,-4909.26,55398.81,-1820091.73,0.0,-1908.5,6.7,1.05,shadowing_obscuration
sample_0895,-89.4809,105.0588,22.18,90270.18,94529.72,-4909.26,55398.81,-1820091.73,0.0,-1859.7,14.8,0.4,shadowing_obscuration
sample_0896,-89.4538,93.076,22.39,89130.68,94758.1,-4909.26,55398.81,-1820091.73,0.0,-1943.1,18.9,1.34,steep_slope_hazard
sample_0897,-89.4907,116.4888,22.39,91554.88,94815.16,-4909.26,55398.81,-1820091.73,0.0,-1927.2,16.2,0.9,steep_slope_hazard
sample_0898,-89.4641,104.789,22.02,89861.97,95043.63,-4264.41,55911.96,-1820072.51,0.0,-1818.7,6.3,0.57,shadowing_obscuration
sample_0899,-89.4983,126.7743,23.1,92646.76,95329.3,-4264.41,55911.96,-1820072.51,0.0,-1977.7,10.2,0.75,shadowing_obscuration
sample_0900,-89.4722,115.3336,22.22,91010.57,95557.47,-4264.41,55911.96,-1820072.51,0.0,-1964.6,20.0,0.25,steep_slope_hazard
sample_0901,-89.4454,103.5201,21.87,89329.58,95785.67,-4264.41,55911.96,-1820072.51,0.0,-1942.6,14.7,0.37,shadowing_obscuration
sample_0902,-89.4817,126.631,23.02,92323.01,95842.77,-4264.41,55911.96,-1820072.51,0.0,-1975.2,2.1,1.2,shadowing_obscuration
sample_0903,-89.4554,115.1035,22.1,90612.58,96071.06,-3619.56,56425.1,-1820052.92,0.0,-1947.3,19.5,0.2,steep_slope_hazard
sample_0904,-89.4284,103.2052,21.72,88939.09,96299.46,-3619.56,56425.1,-1820052.92,0.0,-1875.1,2.8,0.74,shadowing_obscuration
sample_0905,-89.4633,125.5293,22.85,91853.73,94415.89,-3619.56,56425.1,-1820052.92,0.0,-1904.1,19.2,0.88,steep_slope_hazard
sample_0906,-89.4368,113.887,21.92,90068.32,94644.32,-3619.56,56425.1,-1820052.92,0.0,-1819.3,6.7,0.27,shadowing_obscuration
sample_0907,-89.4115,102.871,21.57,88527.06,94701.42,-2974.71,56938.22,-1820032.97,0.0,-1832.9,24.0,1.47,steep_slope_hazard
sample_0908,-89.4466,125.3389,22.78,91497.85,94929.78,-2974.71,56938.22,-1820032.97,0.0,-1918.5,10.5,0.49,shadowing_obscuration
sample_0909,-89.42,113.6108,21.8,89663.31,95158.22,-2974.71,56938.22,-1820032.97,0.0,-1933.3,9.5,0.6,shadowing_obscuration
sample_0910,-89.4543,135.6446,24.1,92420.54,95443.76,-2974.71,56938.22,-1820032.97,0.0,-1911.7,5.4,0.6,shadowing_obscuration
sample_0911,-89.4299,125.1287,22.71,91135.29,95500.91,-2974.71,56938.22,-1820032.97,0.0,-1873.7,9.0,0.5,shadowing_obscuration
sample_0912,-89.4031,113.3151,21.68,89241.0,95729.34,-2329.86,57451.33,-1820012.64,0.0,-1931.7,22.2,0.2,steep_slope_hazard
sample_0913,-89.4377,135.4945,24.1,92108.12,95957.61,-2329.86,57451.33,-1820012.64,0.0,-1867.7,24.9,1.15,steep_slope_hazard
sample_0914,-89.4114,123.9384,22.53,90629.37,96185.85,-2329.86,57451.33,-1820012.64,0.0,-1906.3,10.5,1.46,shadowing_obscuration
sample_0915,-89.3843,112.0119,21.49,88692.82,96414.39,-2329.86,57451.33,-1820012.64,0.0,-1880.6,12.3,0.49,shadowing_obscuration
sample_0916,-89.4211,135.3243,24.1,91787.95,94302.13,-2329.86,57451.33,-1820012.64,0.0,-1901.5,18.6,1.06,steep_slope_hazard
sample_0917,-89.3946,123.682,22.46,90249.89,94587.45,-1685.01,57964.43,-1819991.94,0.0,-1927.0,22.4,1.16,steep_slope_hazard
sample_0918,-89.4286,145.5692,25.9,92612.07,94815.74,-1685.01,57964.43,-1819991.94,0.0,-1809.3,15.6,1.3,steep_slope_hazard
sample_0919,-89.4026,134.187,23.95,91368.79,95044.12,-1685.01,57964.43,-1819991.94,0.0,-1842.6,11.0,0.75,shadowing_obscuration
sample_0920,-89.3759,122.4303,22.28,89719.95,95272.56,-1685.01,57964.43,-1819991.94,0.0,-1954.8,11.5,0.59,shadowing_obscuration
sample_0921,-89.4121,145.4396,25.98,92360.16,95329.72,-1685.01,57964.43,-1819991.94,0.0,-1823.7,18.0,0.62,steep_slope_hazard
sample_0922,-89.3859,133.9701,23.95,91052.48,95615.37,-1040.15,58477.52,-1819970.88,0.0,-1892.3,2.1,1.13,shadowing_obscuration
sample_0923,-89.359,122.1282,22.2,89326.05,95843.82,-1040.15,58477.52,-1819970.88,0.0,-1819.0,16.3,1.26,steep_slope_hazard
sample_0924,-89.3937,144.356,25.88,92015.53,96072.18,-1040.15,58477.52,-1819970.88,0.0,-1836.0,10.2,0.44,shadowing_obscuration
sample_0925,-89.3691,133.7333,23.95,90725.88,96129.3,-1040.15,58477.52,-1819970.88,0.0,-1903.5,20.3,0.68,steep_slope_hazard
sample_0926,-89.3421,121.8069,22.13,88946.15,96357.91,-1040.15,58477.52,-1819970.88,0.0,-1976.0,4.1,1.37,shadowing_obscuration
sample_0927,-89.377,144.179,25.95,91793.37,94416.34,-395.3,58990.59,-1819949.44,0.0,-1931.6,15.5,1.25,steep_slope_hazard
sample_0928,-89.3505,132.508,23.78,90293.27,94701.73,-395.3,58990.59,-1819949.44,0.0,-1882.5,13.1,1.48,shadowing_obscuration
sample_0929,-89.3846,154.4443,28.07,92956.72,94929.93,-395.3,58990.59,-1819949.44,0.0,-1866.0,16.8,1.18,steep_slope_hazard
sample_0930,-89.3603,143.9819,26.02,91559.78,94986.97,-395.3,58990.59,-1819949.44,0.0,-1933.6,3.5,0.71,shadowing_obscuration
sample_0931,-89.3336,132.2252,23.77,89983.89,95215.44,-395.3,58990.59,-1819949.44,0.0,-1954.9,15.3,0.97,steep_slope_hazard
sample_0932,-89.368,154.3077,28.14,93041.14,95443.87,249.56,59503.65,-1819927.64,0.0,-1829.7,14.9,1.06,shadowing_obscuration
sample_0933,-89.3418,142.8093,25.88,91258.17,95729.41,249.56,59503.65,-1819927.64,0.0,-1802.8,14.9,0.3,shadowing_obscuration
sample_0934,-89.3149,130.9391,23.57,89565.43,95957.84,249.56,59503.65,-1819927.64,0.0,-1885.4,15.9,0.91,steep_slope_hazard
sample_0935,-89.3514,154.1509,28.19,93165.75,96014.96,249.56,59503.65,-1819927.64,0.0,-1949.1,17.6,1.12,steep_slope_hazard
sample_0936,-89.325,142.566,25.88,91264.52,96243.61,249.56,59503.65,-1819927.64,0.0,-1931.0,20.5,0.42,steep_slope_hazard
sample_0937,-89.2979,130.6114,23.52,89373.18,94302.11,894.42,60016.69,-1819905.47,0.0,-1976.7,8.2,1.21,shadowing_obscuration
sample_0938,-89.333,153.0314,28.04,93180.91,94530.14,894.42,60016.69,-1819905.47,0.0,-1815.4,21.0,0.96,steep_slope_hazard
sample_0939,-89.3064,141.3318,25.65,91194.68,94815.4,894.42,60016.69,-1819905.47,0.0,-1958.8,13.5,1.44,shadowing_obscuration
sample_0940,-89.3424,164.2392,30.3,95459.67,94872.43,894.42,60016.69,-1819905.47,0.0,-1876.2,3.8,0.26,shadowing_obscuration
sample_0941,-89.3163,152.8278,28.11,93260.79,95100.76,894.42,60016.69,-1819905.47,0.0,-1930.7,3.3,0.54,shadowing_obscuration
sample_0942,-89.2895,141.0426,25.62,91263.14,95329.24,1539.29,60529.72,-1819882.92,0.0,-1880.2,9.7,0.98,shadowing_obscuration
sample_0943,-89.324,163.1736,30.25,95427.72,95557.82,1539.29,60529.72,-1819882.92,0.0,-1862.7,20.1,0.59,steep_slope_hazard
sample_0944,-89.2995,152.6042,28.16,93383.37,95614.94,1539.29,60529.72,-1819882.92,0.0,-1830.6,18.3,1.13,steep_slope_hazard
sample_0945,-89.2726,140.7341,25.61,91275.57,95843.39,1539.29,60529.72,-1819882.92,0.0,-1942.8,20.1,1.19,steep_slope_hazard
sample_0946,-89.3074,163.0101,30.38,95563.84,96128.95,1539.29,60529.72,-1819882.92,0.0,-1978.0,13.9,0.33,shadowing_obscuration
sample_0947,-89.281,151.3965,28.01,93305.62,96357.48,2184.15,61042.74,-1819860.01,0.0,-1955.4,12.1,0.87,shadowing_obscuration
sample_0948,-89.2538,139.4137,25.38,91094.54,94415.71,2184.15,61042.74,-1819860.01,0.0,-1818.0,5.4,0.86,shadowing_obscuration
sample_0949,-89.2907,162.8264,30.5,95726.96,94472.65,2184.15,61042.74,-1819860.01,0.0,-1822.7,9.5,0.68,shadowing_obscuration
sample_0950,-89.2641,151.1267,28.07,93388.04,94700.84,2184.15,61042.74,-1819860.01,0.0,-1872.5,12.0,1.41,shadowing_obscuration
sample_0951,-89.2984,173.1119,32.58,98114.01,94986.41,2184.15,61042.74,-1819860.01,0.0,-1871.9,4.0,1.28,shadowing_obscuration
sample_0952,-89.2722,161.6714,30.44,95667.95,95214.92,2829.01,61555.74,-1819836.73,0.0,-1860.3,7.1,1.11,shadowing_obscuration
sample_0953,-89.2454,149.8578,27.88,93324.59,95443.36,2829.01,61555.74,-1819836.73,0.0,-1948.4,15.8,1.13,steep_slope_hazard
sample_0954,-89.2818,172.9686,32.77,98313.18,95500.48,2829.01,61555.74,-1819836.73,0.0,-1815.4,18.9,0.8,steep_slope_hazard
sample_0955,-89.2555,161.4412,30.57,95779.48,95728.74,2829.01,61555.74,-1819836.73,0.0,-1904.6,25.0,1.4,steep_slope_hazard
sample_0956,-89.2285,149.5429,27.93,93431.11,95957.18,3473.88,62068.72,-1819813.08,0.0,-1911.0,23.5,1.1,steep_slope_hazard
sample_0957,-89.2634,171.867,32.77,98315.02,96242.82,3473.88,62068.72,-1819813.08,0.0,-1886.6,16.8,1.15,steep_slope_hazard
sample_0958,-89.2387,161.1915,30.71,95892.23,96299.89,3473.88,62068.72,-1819813.08,0.0,-1971.5,11.7,1.32,shadowing_obscuration
sample_0959,-89.2115,149.2086,27.96,93557.01,94357.69,3473.88,62068.72,-1819813.08,0.0,-1950.1,16.6,0.56,steep_slope_hazard
sample_0960,-89.2467,171.6766,32.95,98511.04,94585.93,3473.88,62068.72,-1819813.08,0.0,-1847.2,20.1,1.25,steep_slope_hazard
sample_0961,-89.22,159.9484,30.62,95810.0,94814.27,4118.74,62581.7,-1819789.06,0.0,-1965.1,4.7,0.45,shadowing_obscuration
sample_0962,-89.2544,-178.0177,35.03,100917.5,95099.47,4118.74,62581.7,-1819789.06,0.0,-1871.4,11.4,0.65,shadowing_obscuration
sample_0963,-89.23,171.4663,33.13,98707.27,95156.33,4118.74,62581.7,-1819789.06,0.0,-1935.8,21.3,0.64,steep_slope_hazard
sample_0964,-89.2031,159.6527,30.73,95954.91,95384.62,4118.74,62581.7,-1819789.06,0.0,-1909.9,10.8,1.47,shadowing_obscuration
sample_0965,-89.2378,-178.1678,35.26,101139.01,95613.09,4118.74,62581.7,-1819789.06,0.0,-1928.0,15.2,1.31,steep_slope_hazard
sample_0966,-89.2114,170.276,33.12,98668.74,95841.52,4763.61,63094.66,-1819764.67,0.0,-1916.0,15.5,1.11,steep_slope_hazard
sample_0967,-89.1844,158.3496,30.58,95951.56,96069.92,4763.61,63094.66,-1819764.67,0.0,-1850.6,6.2,1.15,shadowing_obscuration
sample_0968,-89.2211,-178.3381,35.5,101365.57,96126.92,4763.61,63094.66,-1819764.67,0.0,-1926.5,10.3,0.93,shadowing_obscuration
sample_0969,-89.1946,170.0196,33.3,98830.22,96412.25,4763.61,63094.66,-1819764.67,0.0,-1878.0,9.7,1.43,shadowing_obscuration
sample_0970,-89.2287,-168.0931,37.43,103686.75,94470.46,4763.61,63094.66,-1819764.67,0.0,-1894.3,2.6,0.85,shadowing_obscuration
sample_0971,-89.2027,-179.4754,35.55,101411.49,94698.65,5408.48,63607.6,-1819739.91,0.0,-1860.5,2.6,0.69,shadowing_obscuration
sample_0972,-89.1778,169.7433,33.48,98995.39,94755.75,5408.48,63607.6,-1819739.91,0.0,-1811.4,21.1,0.41,steep_slope_hazard
sample_0973,-89.2121,-168.2228,37.66,104059.28,94984.24,5408.48,63607.6,-1819739.91,0.0,-1848.1,8.3,1.22,shadowing_obscuration
sample_0974,-89.1859,-179.6923,35.75,101686.44,95269.4,5408.48,63607.6,-1819739.91,0.0,-1941.3,13.9,1.15,shadowing_obscuration
sample_0975,-89.159,168.4658,33.44,98934.55,95497.74,5408.48,63607.6,-1819739.91,0.0,-1974.4,8.9,0.7,shadowing_obscuration
sample_0976,-89.1937,-169.3064,37.73,104262.53,95726.18,6053.34,64120.53,-1819714.78,0.0,-1932.8,23.6,0.23,steep_slope_hazard
sample_0977,-89.1692,-179.929,35.96,101955.72,95783.25,6053.34,64120.53,-1819714.78,0.0,-1872.9,8.0,1.29,shadowing_obscuration
sample_0978,-89.1421,168.1445,33.6,99127.12,96011.67,6053.34,64120.53,-1819714.78,0.0,-1970.7,11.9,0.21,shadowing_obscuration
sample_0979,-89.1771,-169.4834,37.96,104612.09,96240.31,6053.34,64120.53,-1819714.78,0.0,-1890.7,22.1,1.11,steep_slope_hazard
sample_0980,-89.1505,178.8456,35.98,101990.72,94355.22,6053.34,64120.53,-1819714.78,0.0,-1872.6,21.4,1.46,steep_slope_hazard
sample_0981,-89.1847,-159.2181,39.93,106504.63,94583.56,6698.21,64633.44,-1819689.29,0.0,-1919.8,6.3,0.77,shadowing_obscuration
sample_0982,-89.1604,-169.6804,38.19,104949.61,94640.56,6698.21,64633.44,-1819689.29,0.0,-1841.2,20.5,0.51,steep_slope_hazard
sample_0983,-89.1337,178.5628,36.17,102263.53,94868.9,6698.21,64633.44,-1819689.29,0.0,-1960.8,12.5,1.12,shadowing_obscuration
sample_0984,-89.1681,-159.3547,40.16,106955.73,95096.81,6698.21,64633.44,-1819689.29,0.0,-1966.5,13.1,1.26,shadowing_obscuration
sample_0985,-89.1419,-170.8531,38.26,105075.85,95382.04,6698.21,64633.44,-1819689.29,0.0,-1848.9,5.1,0.91,shadowing_obscuration
sample_0986,-89.1168,178.2607,36.36,102523.47,95439.0,7343.08,65146.34,-1819663.42,0.0,-1890.8,3.9,1.46,shadowing_obscuration
sample_0987,-89.1515,-159.5115,40.4,107385.01,95667.26,7343.08,65146.34,-1819663.42,0.0,-1856.1,18.7,0.27,steep_slope_hazard
sample_0988,-89.1251,-171.0964,38.48,105440.41,95895.78,7343.08,65146.34,-1819663.42,0.0,-1901.7,13.4,0.86,shadowing_obscuration
sample_0989,-89.098,176.949,36.33,102588.37,96124.2,7343.08,65146.34,-1819663.42,0.0,-1935.6,12.0,1.13,shadowing_obscuration
sample_0990,-89.1331,-160.631,40.47,107707.04,96352.38,7343.08,65146.34,-1819663.42,0.0,-1832.6,18.8,1.32,steep_slope_hazard
sample_0991,-89.1083,-171.3595,38.68,105821.01,96409.35,7987.95,65659.23,-1819637.18,0.0,-1836.1,19.6,0.43,steep_slope_hazard
sample_0992,-89.1424,-149.4232,42.23,109987.77,94526.62,7987.95,65659.23,-1819637.18,0.0,-1855.0,5.7,1.24,shadowing_obscuration
sample_0993,-89.1163,-160.8346,40.68,108174.13,94754.3,7987.95,65659.23,-1819637.18,0.0,-1931.0,16.0,0.92,steep_slope_hazard
sample_0994,-89.0896,-172.6198,38.7,105973.65,94982.02,7987.95,65659.23,-1819637.18,0.0,-1873.8,5.1,0.72,shadowing_obscuration
sample_0995,-89.1241,-150.4888,42.4,110241.63,95209.73,7987.95,65659.23,-1819637.18,0.0,-1915.0,19.3,0.37,steep_slope_hazard
sample_0996,-89.0996,-161.0582,40.89,108649.12,95266.69,8632.82,66172.1,-1819610.58,0.0,-1963.5,17.1,1.32,steep_slope_hazard
sample_0997,-89.0727,-172.9283,38.9,106318.93,95552.0,8632.82,66172.1,-1819610.58,0.0,-1814.9,24.0,0.4,steep_slope_hazard
sample_0998,-89.1075,-150.6523,42.63,110746.83,95780.37,8632.82,66172.1,-1819610.58,0.0,-1955.4,3.6,0.6,shadowing_obscuration
sample_0999,-89.081,-162.2659,40.94,108944.33,96008.61,8632.82,66172.1,-1819610.58,0.0,-1809.0,3.3,0.58,shadowing_obscuration
sample_1000,-89.0539,-174.2487,38.92,106406.94,96237.46,9277.68,66684.95,-1819583.6,0.0,-1899.7,8.5,1.33,shadowing_obscuration
